audio_filename,speaker,transcript,language,convo_id,source
nahuatl_dev/clips/b1369304b5114cd7bc9d3af59b12ce07.mp3,40,kena kualtitok kena kuali kiampa tikchiuasen ejtechiluik tla mokauas eyi tonali san,nhw,3,competition
nahuatl_dev/clips/bdcfab18f67f46568f609f77806dc13a.mp3,20,"Amo ijkón xikijto [laugh] ta tikinuiyak seis, este nimitsinkuiliti omen uan in oksekin nimitschayok, xoj xitikititi uan nikinchá.",azz,115,competition
nahuatl_dev/clips/a63527a40c3741fea5a064139debcf3b.mp3,20,"Amo nikmati ton takuejsol tikneki, nechili.",azz,121,competition
nahuatl_dev/clips/23dc32fabd174a62bb99a3bc18f479e2.mp3,40,aj kena kuali kena nikchia kuali titenemakaya nochi uan nochi ma tlamis pampa poliui poliui tomin poliui ma tikpiakan ma titlakuakan pues nochi katli techinpoloua kena uan nama hasta tlake hora titlamis,nhw,3,competition
nahuatl_dev/clips/605ebfb70b95444abbc104d20a8d3a02.mp3,9,"Nejua ayamo yon ayamo nikmati den faena, ayamo akin nechnauatia uan kan monechikoske.",azz,110,competition
nahuatl_dev/clips/78c55322b2f7493f9fb1c36884be10fa.mp3,9,Amo nimitskajkayautok ta melau niyas nikuitik pero ka kanachi tinechkauiliti.,azz,106,competition
nahuatl_dev/clips/02ed3abe47464c1994d906841e861b4f.mp3,20,"Tejua, amo nikmati tikita liuis tamixtemi, amo nikitstok metstsin ken yetok.",azz,112,competition
nahuatl_dev/clips/2ee1125918e54681be872b21f4cd89d7.mp3,20,¡Tejua! kan tikmatik nojón nejua amo teyi nikaktok pero kuali yetoskia pero pero tejuan amo tiajsij akonimej maj nikinilia in siuamej ya.,azz,123,competition
nahuatl_dev/clips/5bc240040ddf4c0ea7a4d87aeec5b133.mp3,9,"Sale, timotaj a las cinco mochan ualtanitsin uan tikuika se cubeta de veinte para xa tikajsij miak kosauik.",azz,117,competition
nahuatl_dev/clips/709d117fb9714dbda764136d47b1363d.mp3,20,"Um takouan melau semi motíajtsi pues melau kipiya tías pues semi namejuan, pues kuali yetok.",azz,120,competition
nahuatl_dev/clips/1af4860fa4c6454e86805152146c562d.mp3,40,uan uelis nojkia tikintemos akin kichijchiua akin ki... kitsayana uan akin kitlatsoma nopa peseli uelis tikintemos fabricantes uan ka fabricantes uelis más kuali mitskauilis se kuali precio na nimoneuelia maske bueno keman tia iniuaya fabricantes pampa ya tikpia tiempo uan kuali eltok negocio,nhw,2,competition
nahuatl_dev/clips/423bb7ba27304a1e8e334f5d93b08256.mp3,9,Xa kemaj nimitskuiliskia porque nochan liuis kalakij non kimichimej uan niknekii siempre se miston.,azz,122,competition
nahuatl_dev/clips/0275d42e70424f6e8be04a2ba38efc07.mp3,40,uan nojkia uelis tikuikas ipan se se autobús uelis tikuikalikas ne peseli,nhw,2,competition
nahuatl_dev/clips/9ed84e31eb204e54a5bdaed2a5bed0de.mp3,9,"Pos nejua nikalakis a las siete uan nikneki xinechtamaka las once, uan niknekis nopepsi.",azz,116,competition
nahuatl_dev/clips/0c5abbd1ba1e431d8590520d42e1c3e1.mp3,20,"Sale, sale, nomoinsiuilis ¡tejua! pero toni horas tiyaske.",azz,117,competition
nahuatl_dev/clips/138e0da6bbb643419d5c3f01933408fb.mp3,20,Kuali yetok este kemaj niuelis sabado nesnón amo kanaj niyoj pero tejua nejua nikinuikas nopiluan.,azz,110,competition
nahuatl_dev/clips/e33285dc927041d8a870e4a7f8c73968.mp3,9,"An ya, entonces nejua ahorita ompa nimokauati, niyoj veloriojtsin uan ompa nimokauati para mosta nikimpaleuis tachkualis uan xa ompa timotaj ya mosta.",azz,120,competition
nahuatl_dev/clips/d8c6862a1a5b4921ad68f299a154887f.mp3,20,"Tejua pero nejua amo nikuikas se cubeta de veinte ¡fiero ueyi uan takouan amo tikinajsij! mejor nikuika se cubeta de diez va, ompa timotaj niijsiuiti.",azz,117,competition
nahuatl_dev/clips/788b12134e4c44cb8be1ffa3f57e1f59.mp3,40,tikixtilisen sekin fotos sekin tlaixkopinkayotl,nhw,3,competition
nahuatl_dev/clips/0b8ac7d65aea409ebbd150f87045e644.mp3,20,¡Toni niyas nikuitiu kuoutaj!.,azz,117,competition
nahuatl_dev/clips/761447e9a4f54028bfc5a561acd0fef8.mp3,20,Amo xikijto pero xe liuis tikimpiya o xe liuis tikpiya itskuime ¿keye? totoyaua tepitsin okko ¿amo?.,azz,119,competition
nahuatl_dev/clips/6d184ebe94be48489282c938ad7284c3.mp3,40,amo tleno nia nijkouiti kafen nonana kineki uan se tlatoksi nitsotsonas guitarra uan uelis nimauiltis maski nitemik ika se... se tlamantli nikineki ni dibujaros,nhw,2,competition
nahuatl_dev/clips/43039bd443af4287835717ed164f464c.mp3,9,"Pues kachi kuali yetok, mejor nechmaka mitstonilamaj porque xa kachi tatemoa ya uan kachi kinkitskia kimichimej mejor yej mitstonilamaj nechmaka.",azz,122,competition
nahuatl_dev/clips/a73514c293914f1ca3f486b40818b019.mp3,9,Aa kemaj chouej pero sayój titayiskej setsin porin niman fiero tikchiua kuak tiuinti.,azz,106,competition
nahuatl_dev/clips/da97cb34ebcb44ce88aaaf41e0187144.mp3,20,"Teju, kijtoaj que titaixuitekitij takuitapan tiopan uan tikita kemej ipa ya uan kijtoaj maj se kuika machete uan salón para se taixuajuanas.",azz,110,competition
nahuatl_dev/clips/7c7628128bcd4c56a511d9f37b53125a.mp3,20,¡Tejua! nejua nimolia que kachi kuali xikuika uan ompa mitsiliske.,azz,121,competition
nahuatl_dev/clips/5d8b0f8a0e2146ce894dad78d9740989.mp3,20,"Kan kemej nojón, tejua pos xikita tech in calendario ta ompa no ojkon mota ken yajtok metstsin.",azz,112,competition
nahuatl_dev/clips/5d3f5593a097464fbeafdcae6ac83323.mp3,20,Kemaj pon kualkan nipantemoa pero tikpixtok ya in tixti.,azz,105,competition
nahuatl_dev/clips/b97a0f202cbb4962a871d82a338fe6d0.mp3,9,"Pues nejua amo nikmati, nejua ijkón nechnauatijke que amo maj se kintamaka.",azz,118,competition
nahuatl_dev/clips/5399968204874fd4aee9a48af5031ff2.mp3,9,"Pos kemaj melau pero nechilia ken para nikpanchiluis,.",azz,124,competition
nahuatl_dev/clips/1d9d76a4c6bc4d62b4a19d079316491a.mp3,40,kena nouampox na kiani techpaktia techpaktia nopa kema se siuapil kipaktia kixoronemi kimauilti,nhw,2,competition
nahuatl_dev/clips/8efafc8b60f54cec9a115b17ecca5212.mp3,40,nopa neli pa tinechikos mas tomin pampa kena poliui depende katlike tikneki nikan uelis ti tiijkoilis sekin tlamantli ken aparatos sekin ken luces lámparas,nhw,2,competition
nahuatl_dev/clips/9c8b151f8ba04c7180bd8a7f6ce417e1.mp3,40,kena bueno na nikijtoua kuali kakiuil kuali tiempo para tinejnemisen sekin lugares maski para kuali matikixmatikan pues para moneki ma mokauakan mas tiempo maski amo kinijki kena ikayi tonali uelis tiasen sekin lugares kena uan uelis tipaxalotinemisen kena uan ta nojkia keman intla tiualas intla tikchiua seyok planes nojkia techiluis y kiampa ya tikchiuasen tlake,nhw,3,competition
nahuatl_dev/clips/c2ef3f420b174bf1a872f05f0afc052d.mp3,20,Tekimpa tanauatij nen tiopampixkej uan timonechikoskej ompa tiopan ¿xe ayamo mitsnauatiaj? yekin yalua nikitak mensaje.,azz,110,competition
nahuatl_dev/clips/f014f4f485c845f79a1d2338045caec7.mp3,20,"Tons ijkón tanauatijke tejua, tons amo nikayik, entonces niktsikos ahorita uan entonces amo maj niktamaka, tejua pero liuis mayantos.",azz,118,competition
nahuatl_dev/clips/6094651aa64e495eadd64b22d95153f1.mp3,9,"Pos kemaj pinaukej uan mejor eukej ako motejkuajkejok uan despues kijtojkej nechuantiskej chichik, ako keman nikintakok.",azz,113,competition
nahuatl_dev/clips/48ce8b009cc84bcba5770a67e7b8e4ea.mp3,20,A bueno entonces nimitsyektalilis setsin pero maj moskaltikan porque yekin yolkej.,azz,122,competition
nahuatl_dev/clips/8f503b1329d04c43a1b730abe147f556.mp3,20,"Tejua nikpiya se mistonlamaj que yekimpa yolkej nimistonkoneuan xa tinechkuiliskia setsin, nejua amo nikneki nikimpiyas miak mistonme.",azz,122,competition
nahuatl_dev/clips/615767e161084e2c920540bbe73caa30.mp3,40,occidente neka pan el bajío itokax neka pas guadalajara nechkatsin uan michoacán uan guanajuato pan jalisko pues xtlaj uan kena kena kentsin kuali uan kemantik yektsin pampa tikiximatij miakej maseualmejtikiximatij ejaltepetsitsin tinejnemi ti titlakua ajuiyak tlakualis pero kemantik ouij uan kemantik chano etik uan kena nisiajki,nhw,2,competition
nahuatl_dev/clips/d33e264c9bcb464cb01ababcae024a96.mp3,9,Pos kemaj niueli nikpanketsa nochi pero sayój amo niueli nikpanchiluia ok.,azz,124,competition
nahuatl_dev/clips/48fe11c7cdf04dbf8aa687dfbe262c22.mp3,40,inka uelis kena kena maski pues ijkano kemantik panoua,nhw,3,competition
nahuatl_dev/clips/b10ad76d2f394af5a9b136115807702f.mp3,40,maski pues nimoneuilia ejpues ejpues pampa ya nijkaxis nopa no edad yeka normal para timoneuilisen nopa amo nikmati,nhw,2,competition
nahuatl_dev/clips/9564931be3744fbabda7e6877dff8ea8.mp3,20,Kuali yetok este niyoj mouan uan tinechnauatia toni hora ejko in carro para tisenyaskej sale uan amo ximotemati pajtis momán.,azz,121,competition
nahuatl_dev/clips/c67af372b800467e8beaae36c5ff07f0.mp3,40,uan kiani kiijtoa seyok nouampox pues nopa panok sanikajtsi kiijtoa según kiijtoa maski nopa amo neli,nhw,2,competition
nahuatl_dev/clips/5091f858793947f4b525743ea230c172.mp3,40,aja tla techtitlanis tomin kena... kena niueliskia katlike tikneki tijkouilis techiljuis kenan maski sintla mitsprestaro amo nikpia aman miak tomin pampa tlanki tekitl uan ya nitlaxtlajki sekin tlamantli katli gastos uan nochi nopa kenan,nhw,3,competition
nahuatl_dev/clips/4fc021074e4549c38bd1a78d25c8b276.mp3,9,"Bueno entonces ¿ton'? maj nitemo carro para nikuikas uan xa tiknekis nouan tiyas, nimitstatautia por favor",azz,121,competition
nahuatl_dev/clips/e751c92e11554c5f8dcbc8d1ea110455.mp3,20,"Kuak selik metsti kijtoaj que amo niman pankisa in xinach uan yolik moskaltijtiu, uan kijtoaj kachi kuali maj se kitoka kuak chikauak metsti porque niman pankisa uan kachi kuajkuali mochijua.",azz,112,competition
nahuatl_dev/clips/55f44eef31f5488ba19185cb465a9d03.mp3,9,Mosta niyoj Ometepetl uan nikinualkis se omen uan nimitsinmakas uan in oksekin ijkón nechinkauilia.,azz,115,competition
nahuatl_dev/clips/1b267fa1d1914b58aa41342531434267.mp3,20,Aa kuali yetok kualkan xomtapaya tejua pero takouan de pajpata ¡tejua yej kachi tekio! mejor tikchiuaj de totomoch.,azz,105,competition
nahuatl_dev/clips/65ecba18771c410bbdc960f8e677f1c6.mp3,40,kena kena uan kuali kisas nochi na nimoneuilia na nimitspaleuis ika katli niuelis nikchiuas,nhw,2,competition
nahuatl_dev/clips/839c15c5468f47d2b47027c15543c975.mp3,9,"Pues nejua no ijkon nikpiyaya pero nochi tamiuayik ya, ahorita ako nikpiya ¿uan katyej motiaj?.",azz,114,competition
nahuatl_dev/clips/ac477da3976d462e84683d2dfb51ef79.mp3,9,"Kemaj nikmatok ya nejua nikan nimochijchiutok ya niyatia, niktemojtok xochit ya.",azz,120,competition
nahuatl_dev/clips/f13e63afe4994207b796d69f8f6adabb.mp3,9,De nojón nejua amo nikmatilia kachi.,azz,112,competition
nahuatl_dev/clips/d6f906e98bd34b27b91b81cab7ce0cb6.mp3,40,maski san yapa amo ninejnemi iuaya amo neki nimosiuatis iuaya inka pampa na amo techpaktia amo techpaktia ken... ken nosiua pampa na techpaktia seyok... seyok ichpokatl,nhw,2,competition
nahuatl_dev/clips/6afe50aa6f634c66a5edd9568809be59.mp3,9,"Pues kemaj nejua semi notiajtsin, xa tikneki tiyas tinechacompañaros para amo noselti",azz,120,competition
nahuatl_dev/clips/3bbe49eaef964fde8b5191a204200f0d.mp3,20,"Kemaj, kemaj niuelis nimitspaleuis, tejua pero kan tikuiskej in habas selik ¿xe titatoak pero?.",azz,105,competition
nahuatl_dev/clips/9063c913f54b4845a45420d3dd320cf0.mp3,9,Amo melau sayój nimitskejkelojtoya uan kemaj nimitsinkopilis.,azz,115,competition
nahuatl_dev/clips/014591dd0f4041a8a27426b7a4f9e5d1.mp3,20,Pues kemaj nikpiya tejua pero selik uan se notiaj nechtajtanij.,azz,114,competition
nahuatl_dev/clips/e6d038ab9cba40bbb6aa8ce4b038c6e8.mp3,40,se aki uelis kipakti seyok tlamantli se aki uelis kiitas iyolo o aki se aki uelis kiitas seyok tlamantli katli kuali katli kinamiki kipia maski yaya inka,nhw,2,competition
nahuatl_dev/clips/8b70dc53e84e4c8db754f957566cd01f.mp3,40,uajka kenikatsa tikita nouampox tlake nikchiuas tlake tikchiuaskia ta,nhw,2,competition
nahuatl_dev/clips/3c03f72bb79c4c2998e526a86220bcdc.mp3,40,tikixkopinasej se kentsi sitlamantli,nhw,3,competition
nahuatl_dev/clips/b460184937c6458c9974c569018ca16d.mp3,9,"Pos nejua nikita liuis patyoj, nechkauili de a cien ¿amo kualtiaskia?.",azz,106,competition
nahuatl_dev/clips/ec9cd772979b4bc698914f1a866326c2.mp3,20,Tejua pero liuis kualkan para kuousakatos ¿keye ya?.,azz,119,competition
nahuatl_dev/clips/c6fda62f15d1434ca08b70b6c7b6f951.mp3,40,kena keman tiualas moneki tinejnemikaj mauilili,nhw,2,competition
nahuatl_dev/clips/bda04f786336491d8366a5c4bf6b139b.mp3,9,"Tejua xa tiknekiskia nikchiuili seki tamal, xe tiueliskia nikileui.",azz,105,competition
nahuatl_dev/clips/bb8fdc83d5f747d9af786584b2867e6b.mp3,40,kena tlaskamati tlaskamati nouampox kemantik ouij pampa nimoneuilia noselinejnemis nochipa uan amo nimosiuatis uan amo yon se siuatl o yon se ichpokatl techiknelis uan kemantik nimoyolkokoa pampa nimoneuilia nopa uan kemantik kena kuali niitstok nikilkaua uan nikchiuilia miak tlamantli uan nimauiltia uan niyejkoa miak tlamantli katli kena techpaktia uan nopa techpaleuia,nhw,2,competition
nahuatl_dev/clips/37c88a60c24a47c390bcf9fd5b9e2e2e.mp3,9,Pos pero melau sayój setsin san porin niman nimitsixmatok ya que niman tikneki liuis miak.,azz,106,competition
nahuatl_dev/clips/d43bdd70713b4e959c4fc40aa9a060c2.mp3,40,uan maseualmej nojkia ma mitsixmati mitsixmati kema kuali titamaka uan kuali presios tikpiya,nhw,2,competition
nahuatl_dev/clips/8a9ad89a81e84c97bf0e5dde62b3a11b.mp3,40,ixayaxauali amo nikilnamikiaya kena uan uelis tijkouis se kentsi peseli de tlakatl,nhw,2,competition
nahuatl_dev/clips/3c0281e60684444988f2487d76bcb933.mp3,40,kena tlakatl ta tikmati ya timosiuatitok ya tiseñor,nhw,2,competition
nahuatl_dev/clips/679b74296360460187ad9cef26275a9e.mp3,9,"Aj xikelkaua ya, niyas nitekititiu uan nimitsimkopilis va.",azz,115,competition
nahuatl_dev/clips/2acf2aa092b64a969c95699c40092338.mp3,40,uajka ejachtiui inka inka timouikajkej kiani achtiui yaya kena kuali,nhw,2,competition
nahuatl_dev/clips/8f4b2a6a9d36409fafd1ce5a1fadac0e.mp3,9,Pues kemaj nikimpaka noitskuiuan pero ualaj okse itskuinti uan katka liuis tekpinyoj kinmauako nochin tons ka nojón peua kalayikej ya kalijtik in tikpimej.,azz,119,competition
nahuatl_dev/clips/24aabf8fef80494381cfdca4c681b600.mp3,20,Entonces amo nikyekayik nejua nimolij sayój kintsoponitij ¿uan xe no melau me ejkoskej las ocho? liuis kualkan.,azz,118,competition
nahuatl_dev/clips/2e033dc53ecf49ee8d8cd8fbd8a360a9.mp3,40,o seyok ichpokatsitsi pampa ya neli fiero fiero eli uan uelis amo kuali mokaki kej keman nikiijtoua nopa maski nopa melauak na para na nesi fiero,nhw,2,competition
nahuatl_dev/clips/a5e50fc1242d4cae8a29c3762c4a2b51.mp3,9,Pos kemaj mitskuitikisa uan takouan liuis titayi miak pos mitsualkauteuas.,azz,106,competition
nahuatl_dev/clips/2ff430c19b1a45a787b78a8b667cd256.mp3,40,mitsiljuia amo kenijki tla fierotik,nhw,2,competition
nahuatl_dev/clips/fbac6f8d8ad842e2895b6f0037212bcc.mp3,40,se katli itokax ika inglés kamanali itokax kej se tenijki kiani c’mon everybody ika nauatl uelis tikijtosen xiualakan nochimej kena uan kena kuali bueno kualtsin tlakuikalis na techpaktia a ver kenijkatsa kisas sintlaj kuali kisas uan kenijkatsa nitsotsonas ipan guitarra amantsin nipracticaros se kentsin,nhw,3,competition
nahuatl_dev/clips/51dc72414abc4ed88e717066b27742e1.mp3,9,"O xa tiueli in sábado chouej ueyat ne Chalauico chingón nikinixmatok kuajkualime pozas, yetokej chingones.",azz,110,competition
nahuatl_dev/clips/91b22c07b48f487294a2e674f3e2697d.mp3,9,"Nikan nimopapantijtok, nikuousakatok.",azz,119,competition
nahuatl_dev/clips/229f331da1ae4060b6fc451db60b3030.mp3,20,"Tejua pues kuali yetok, maj nikintatapoui in siuamej xa kinekij mauiltiske, tejua pero kanachi in premio, nechtapoui.",azz,123,competition
nahuatl_dev/clips/95aab79ab6ab441699cbf0b900798d77.mp3,9,Pos yeski ayamo kimati nitakau porque nejua ompa niualpanok uan duro motejkuajtoyaj.,azz,113,competition
nahuatl_dev/clips/fe35a939195649ba920b675893b203fb.mp3,20,¿Tejua pero keman tiyakej ueyat uan kan tejua?.,azz,110,competition
nahuatl_dev/clips/53e47551672b4373bc5bc052afa60272.mp3,20,Tejua xe amo tikimpaka moitskuiuan pos keye liuis kimpiyaj tekpime.,azz,119,competition
nahuatl_dev/clips/5866485ef86c451091da5efcd2e2f1dd.mp3,40,kinmaka imax... imax pa pa tekitl pa titekiti pa tikchiuas miak tlamantli inon kiijtosneki nopa temachtijketl akin temaka akin kinmaka maseualmej ininmach nopa kena pero kena tlaskamati yeka kiampa nikitas ken nimauiltis,nhw,3,competition
nahuatl_dev/clips/f980ddf569ff4308998585f3c9929744.mp3,40,ayok nikochis noja se tlatoktsi nitotsonas ejuelis se tlajko hora ama hasta las doce pampa nojkia ejpues moneki ejma tikauakan ma kochikan nochi ejtotlauikaluan yeka para amo ma ejma kualanikan uan amo ma techiluis se se tlamantli kena pero kena nikan noja niitstos,nhw,3,competition
nahuatl_dev/clips/babd06e936024e66a93393aff2d33305.mp3,40,xikoni se pajtli tla tiuelis xijtolo se se pastilla se pajtli para mitspajtis para mitspaleuis uan para kuali ti tiitstos kena kuali na no inka nikan nochan san nipajpakas xalo trastes uan uelis se tlatoktsi nimauiltis mauiltis play,nhw,3,competition
nahuatl_dev/clips/d97334de77bc422cafe59434d2883417.mp3,40,kuali mero ajuiyak pa titamalchiua ika nopa ixuatl uan ama keski keski ipati nopa kuaxiloixuatl uan titenamaka por kilo o por pieza titanamaka pampa miakej ijkano bueno depende sekin uelis tenamakasej ika... ika pieza uan seyok uelis ika kilo,nhw,2,competition
nahuatl_dev/clips/f746497a184e43dc85fc0ed44708da9f.mp3,40,kena kuali nouampox uan ama tlatotonijtok o tlaseseua neka kampa tiitstok ne pika,nhw,2,competition
nahuatl_dev/clips/14786c8aac3f4d6a8b2fee1ed644800a.mp3,40,uan kej kemanti etik tikilnamiki na nijtenemakayaya amochtli ejni... nia neka nijnemiaya pan,nhw,2,competition
nahuatl_dev/clips/dd29d8c5f1234560abd5da35de5b0f44.mp3,20,¡Melau tikneki cinco kilos! amo tinechkajkayautok nejua nimitspielis ej.,azz,106,competition
nahuatl_dev/clips/186481e8237241e3be20b197f10a5006.mp3,20,Kemaj tejua pero nimitsilijtok que nojnelme yok pero takan luis tikneki ma moskaltikan uan nimitsmaka in ueyi miston lamaj ¿ ken tikita?.,azz,122,competition
nahuatl_dev/clips/f839d98a12da4c8bac4cb06a4377d69b.mp3,40,kena noikni amo ximokueso tikamantisen a las diez uajpa kena,nhw,2,competition
nahuatl_dev/clips/0eaeabe4592641418481b0a691bc9b2d.mp3,9,Niknekia nimitstatautis iuan ximokaua nomán porque mokua uan nejua niyoj Tetela nikuiti seki niktemoti seki pajti xa nikajsi ompa.,azz,121,competition
nahuatl_dev/clips/7b5f3e1866694e54ab583ffb6ec13d43.mp3,9,Ait toni kuitikis uan peua takopa uan kikokoa nitsontekon tons ka nojón niyoy Tetela nikuiti pajti.,azz,121,competition
nahuatl_dev/clips/e3ae0f90d73c43f4b0eb45cdd5b24154.mp3,9,Tejua Sandi nikneki mouan se takuejsol.,azz,121,competition
nahuatl_dev/clips/3f2a4f342bc440b7806033ed5b763845.mp3,9,Pues kemaj nikilij pero kijtoua que después nechixtauiliskia uan amo nechixtauili uan kijtoj nechkopilis se matita pero ako nechmako keman.,azz,114,competition
nahuatl_dev/clips/f8cc36f5e9e84325933debab5d38a3a4.mp3,20,"Achá amo tikinmemeskej ta uejueyin ya, aj bueno tons tikinuikati moikniuaj entonces este toni horas tiyaskej tejua, tejua ¿uan xe maj se mouikili se nitaxkal?.",azz,110,competition
